"species","Id_species","beta_intercept","beta_temp","beta_prec","beta_sais_temp","beta_sais_prec","beta_pet","beta_cwd","beta_ndm","lambda_1","lambda_2"
"Scolopia louveli",29,-46.7704856615042,25.677612733736,18.0878493153111,9.97877232467278,34.6918895884386,-46.9234748592224,-6.68039314486666,-12.4966362734786,-0.453933360760055,-5.10091687874744
"Weinmannia rutenbergii",30,-16.2786716469312,-5.43383866774459,6.97195722319949,9.08459628313896,6.16153545896487,-4.08002447170489,12.7460663996293,-7.09296599869864,1.1527169461742,-3.84045840238993
"Aphloia theaeformis",31,-4.74647325347887,1.07044955558125,-0.552388588968488,-1.44122249156509,1.86909849429115,-1.34071754085395,-4.59486009792712,-0.837972896826103,0.0371565619373737,0.0553383708402404
"Leptolaena multiflora",32,-26.2702661043041,34.1113122146403,4.77041781077235,2.80962474342453,-2.89209004245654,-65.4994019467425,10.8119029036128,1.71322565433868,0.57562029493002,0.916064536741938
"Schefflera vantsilana",33,-1.97651228055163,-0.578152365108906,0.428809680061777,0.213255013151772,0.608908259583501,0.560572877043444,-1.08784400697671,-0.203449168927597,-0.17848126274166,-0.00449970892502052
"Weinmannia bojeriana",34,-2.35301538549854,-0.725810919854787,-0.93673115627783,0.0594123562438963,0.27173585122856,0.815442337518122,-2.35766998316814,0.197746362705652,0.772674694423423,-0.25686901564268
"Psorospermum lanceolatum",35,-29.4642818420906,20.4231850261155,13.8365565841551,0.381715908445222,25.3971566718792,-26.2743857571945,-21.5022950198183,-1.86917888220501,0.951316880798845,0.894699825249942
"Macaranga alnifolia",36,-3.21997006339588,0.133563888768941,-0.228417011067156,1.73797079874695,1.05215499026058,-0.189603264244111,-2.4968586162539,1.43366717387644,0.411741052374764,0.00197795068337219
"Canthium medium",37,-4.82802851185201,0.624763588368324,-0.68145646497781,0.847676918629696,0.86616585642261,-0.245804976062701,-5.2119961686212,1.42905938406807,0.671362632028625,-0.0686642801238073
"Dialium unifoliolatum",38,-7.25494013227329,2.76104849966394,-0.745646056586575,2.80438267758932,2.25887183214223,-3.39361998288712,-7.96760972810916,3.10241540001629,0.463947409690219,0.0551783033764592
"Solanum auriculatum",39,-27.4983693342183,8.14247451550224,10.5814310813711,19.6273397223606,31.9435266497937,-8.57695106231227,-28.6427597689702,16.1209840398943,2.74114446414758,4.08559042759476
"Tambourissa religiosa",40,-43.5397401938987,84.9825537809328,12.3190719545931,-2.68256892389795,5.52237502561244,-121.979408563009,7.1470661392943,-4.94733477291007,0.202168995318204,4.03004062559922
"Pittosporum ochrosiaefolium",41,-2.89001611073262,1.10071564688133,0.822732978367756,3.00676126975223,1.10307023630125,-2.75918634804201,0.517811974878441,2.16804194065848,0.447018515081811,0.0414156935607662
"Harungana madagascariensis",42,-3.60731576253041,0.707636964357689,-0.625382842996944,1.13867240429691,1.75990147256429,-2.0308160514017,-0.442497838393326,-0.969558756463095,0.298978258821782,0.000522277265748357
"Podocarpus madagascariensis",43,-2.85205942700301,-0.461984729193264,0.132063961716884,1.65128012296316,0.727650813333539,0.523525438698303,-1.60280869490016,1.41026324158825,0.48958135048809,0.0488384670026226
"Brachylaena ramiflora",44,-2.79811569904236,1.45949566781865,0.241357297179255,0.78487411131674,0.819797602541635,-1.14286249107679,-0.581250777431122,-0.200212572067275,0.685431193613005,-0.122506113550718
"Macaranga cuspidata",45,-12.1777221281459,13.9640301026193,0.291155855485111,0.568704547169073,2.51014198378329,-19.2219568795277,-8.64989995810812,2.69676423153357,0.418613647109551,0.0703050406939932
"Ravensara pervillei",46,-19.0830862378785,22.6795937373013,0.242617212734774,-0.0504072404432966,0.0936920445365988,-36.0456053306767,-4.45183216829994,1.46320265169292,0.102096608652719,-0.545879819526366
"Dalbergia baroni",47,-2.19873777014374,2.16308743178925,0.225482476556207,1.64144626238548,0.176965516348645,-3.20386512643753,0.143377563762457,1.1186197265623,0.902374455162403,-0.461432210982703
"Erythroxylum ferrugineum",48,-1.87387971562728,0.779339863199085,0.0105430416377981,0.239014789183162,0.658735087609887,-1.32890457381376,-0.77500477048535,0.233689142585818,0.346012509888331,-0.236467335286162
"Protorhus ditimena",49,-7.20928824294635,2.47616513857852,2.55466401647011,4.84151466644851,1.23790532642268,-9.11458793614655,5.56417288021923,-0.687231917287737,1.07061667886969,-0.775268563485718
"Ocotea racemosa",50,-29.310884535377,-6.32725907264627,5.8305764525871,-4.90584029135643,14.6863440221808,19.8532969678583,-42.0976307794405,-6.24148633641597,0.642416026940668,-2.10036931675907
"Ravensara crassifolia",51,-10.719881208554,8.25012684918037,1.04909410919559,0.805430541735578,2.8814993112392,-8.8467420175226,-7.94837294586869,0.514017788288931,0.766659748488097,0.203928467048525
"Smilax kraussiana",52,-31.8065488495793,58.0999005357573,15.5433582611927,35.8329047642796,19.2949200287256,-75.5836906503513,12.2513477726566,15.6217724147436,7.79166764749234,2.76708496834917
"Ficus pachyclada",53,-5.34831125172698,0.776551461811049,0.11968811832058,1.74780613680432,0.692824413524079,-2.02003655750022,-3.46069299787723,1.93888492919406,0.567543657314967,0.0567405015874966
"Albizia gummifera",54,-2.22297905408559,-0.131181081526847,-0.373014988433989,0.947988408888832,0.843395236564074,-0.24301708401172,-0.908340378356414,0.231396248641829,0.497049676001161,0.111743560186261
"Uapaca densifolia",55,-1.98426882438633,1.64639076732557,0.175632382836312,0.388648738882488,0.24589387226509,-1.0498338159197,-2.12404597900104,0.744588465293323,0.480727836259388,-0.395189549133451
"Ravenala madagascariensis",56,-3.3038531069112,3.14407619820013,0.0779437782438148,1.52022890988571,1.32287402005524,-2.88252807768977,-2.33788025633861,0.449860018550715,-0.520970505394571,-0.38914261949516
"Erythroxylum nitidulum",57,-37.0286963560872,3.24908881762064,13.4822461650757,6.36778826189289,7.57869774434827,-7.49866081437188,-28.5889086316706,11.3636572641861,1.07304675994508,-3.96884767867812
"Acacia pervillei",58,-49.8762946253631,-35.9976455826503,32.5686074413045,15.914776339506,12.2819608166405,55.947143233451,-25.5679602036873,-4.55114248528385,2.7482267471906,-6.76426193915854
"Hibiscus lasiococcus",59,-9.55176766476709,5.50656119626153,-0.502456364992927,3.72825272314141,2.09075636905732,-9.75783389851946,-4.91356142075878,3.32424895070905,-0.048956483156075,-0.521653970824552
"Asteropeia rhopaloides",60,-40.5681362948301,77.8195273576269,14.9326990024408,13.6400648285274,8.28082454061694,-123.530195209001,41.5200110716652,-10.1157254061205,7.41192342866045,-3.80426696267959
"Ravensara laevis",61,-22.76125119915,13.9273547187897,0.395939713664181,1.38982666940525,7.03985425922479,-17.124258064734,-15.9164338722574,3.13168410522003,2.71724898458183,4.39715918947023
"Colubrina faralaotra",62,-4.80979069689265,3.1362917428239,0.642414019896349,3.77385300565048,2.34400892274717,-4.31567679383041,-0.000134696951556018,0.914037272814431,0.891333990421657,0.930824480331681
"Ravensara floribunda",63,-30.3841589847016,31.5210590732923,17.2828822593437,13.0096560461076,6.41162694362152,-57.2953790107863,17.5539745578161,1.69823292146614,2.82302792339571,0.582753835720528
"Craterispermum laurinum",64,-4.20666948718902,2.90120368559545,-0.450245533156524,-1.43137217204946,1.20984858089222,-3.94056944681353,0.819254546483808,-2.99108801498343,0.415621630141082,0.429613589016544
"Phyllarthron madagascariense",65,-2.86414706987296,0.586076310942676,-0.574748548476635,1.12910412402577,0.13566381973378,-1.46210364271606,0.445312708154302,0.231912388526212,0.26011431579683,-0.0153404141993867
"Cryptocarya thouvenotii",66,-9.75898144657562,8.23719834392332,3.76675101235498,2.26800755785076,-1.88932265729635,-17.4264576103184,3.46006817681576,3.19298826129792,-0.046780856590236,-0.201315219223241
"Khaya madagascariensis",67,-2.38730320510852,1.11165001707565,-0.73524834027055,-0.7930817439522,0.232101550126784,-1.22168446046224,-0.42439203952256,0.180523464731723,0.819176204962219,-0.190661622040575
"Asteropeia micraster",68,-11.502905497312,23.8252820988135,2.67978379504031,0.676911866846942,0.372908513320671,-28.6973056525434,-1.17853528821223,0.391514757156136,0.391242783017292,1.35970289586033
"Strychnopsis thouarsii",69,-5.34190429537925,1.04469935584787,-0.970949692455348,2.24379566595493,0.489783614363041,-2.30779621974067,-3.61190811696889,4.03381496549142,0.963843471928178,-0.121338296960338
"Dilobeia thouarsii",70,-16.2615508198711,5.78941793610994,3.46924646437525,-6.07094916267391,2.42864047322007,-2.61733489510933,-21.3936235781271,-1.08683266580904,0.297164767425141,0.15674273403534
"Plagioscyphus jumellei",71,-39.4517509111701,49.7161740202583,12.8924365069518,26.5045059727614,10.7663307305692,-71.8450041545364,-18.738025101932,33.3471740933536,6.12537752514861,1.02348727043299
"Cordyla haraka",72,-13.7876071603251,15.5014215402398,0.517861373245898,7.30650805497558,0.674437165525495,-22.3386123358855,-6.24229121336604,7.9454851123851,1.23487857136344,-0.365986422437457
"Mantalania sambiranensis",73,-37.2602520575953,0.135723672369559,18.7332929078591,-18.199281860894,25.7842475116583,29.8235817058912,-72.7401610859328,3.73304965155788,3.91288292369496,-0.532366547494654
"Ouratea lanceolata",74,-19.9822305650737,4.6975429936602,-0.72873143061771,-14.4416405213944,13.0177416372946,6.00187118959643,-36.6708519052005,-6.70787805575222,2.01025918298694,1.40479130174574
"Sloanea rhodantha",75,-7.99486311278389,3.45600086307324,-0.074655245825351,0.0421794244011741,0.591523364394693,-7.46095139310754,-3.98551692041894,0.160289010214916,-0.156684823466228,0.452518987135992
"Dichaetanthera oblongifolia",76,-5.1503090472058,-1.77269029753445,-0.754228809092225,-0.235966204521841,1.99689939376017,3.78555202111871,-6.71925129844483,1.09024108038757,0.528406548866856,-0.419996557240175
"Eugenia vatomandrensis",77,-41.9896372150154,-10.0684913541541,27.1228027834112,5.18029698537301,21.0610141733297,-2.51864976228782,-3.09487741680086,-2.84576326006399,1.71601949720947,-2.81006997117552
"Calophyllum parviflorum",78,-1.710941813019,0.972890772787433,-0.589119791267884,-0.172785460316088,0.748701604702142,-0.59930654372447,-3.08723663102553,0.481389679731043,0.00586194106023748,-0.106592590133899
"Anthocleista madagascariensis",79,-10.5250064346256,-2.15238336166221,0.635897520683991,2.42522087284853,-0.334459657496663,-0.406228548877918,-4.45917468671842,0.712644851452564,0.712600443418794,0.644412584942959
"Diospyros hazomainty",80,-30.923707008041,-5.73881383333674,10.3558692027339,7.76468823112657,32.0767940923999,6.55778905888174,-27.9374611832479,-0.526161989109165,2.27401204882694,-3.11172652350921
"Ficus torrentium",81,-34.6639264872706,-22.7959436831652,13.0341459966127,-9.62021802675966,21.497457264971,36.6098591202863,-42.1001338072288,4.6362246642943,4.85183380421056,2.76868355278397
"Noronhia seyrigii",82,-3.31384002010785,1.26978765514503,-0.715055370129613,-0.287262158619312,0.656155015482361,-0.93246811364088,-2.81645314697636,0.154960915239267,0.166478454621341,-0.0601327958394798
"Anthostema madagascariensis",83,-4.21711151873077,5.76841601898414,-0.221085907984005,1.57882364892156,0.152001986013602,-6.7656809130825,0.670229960433611,-0.293574519574252,0.413657978469548,-0.986176743734811
"Diospyros gracilipes",84,-1.48027652812732,1.1236629790476,-0.304275506052197,0.0612540827764098,0.255124834498953,-1.63610313257605,0.626150883444996,-0.815862952033867,-0.0685307013170484,-0.0417430239665688
"Vepris ampody",85,-4.23900929062906,7.14455178131881,0.862634917016672,1.61994288076287,0.663947962904314,-10.4288506600319,3.46734915970304,-0.245942035369584,0.662654732305619,0.356214858306471
"Rhus taratana",86,-7.52404397077684,13.2312848950996,0.404918801830367,1.15884181499415,0.171419497004599,-15.5244620613317,-1.68105128349156,0.436292952609249,0.732807284218483,-0.485702968038061
"Memecylon bakerianum",87,-8.0800065075059,7.8934383125534,-0.0152789815446337,0.597595487847706,0.611400788862821,-9.26695069879548,-6.25163868160875,1.76548865633805,0.495827180237226,-0.171060677519545
"Cynometra lyallii",88,-2.39767707477635,0.378202812964216,-0.492544946434091,-0.528651526829166,0.297630911017136,0.362829040696302,-1.64849262318838,-0.365625127997691,0.388941208859954,-0.223608185875101
"Cleistanthus perrieri",89,-7.73875957532063,3.09797943570727,-0.944592385579995,-1.5713059228446,0.332554884295749,1.36858907569621,-8.1315622342231,1.21223566065954,-1.79978256278018,0.320474331870105
"Ravensara acutifolia",90,-41.3132894014633,35.4054317595874,14.0669665031082,23.7057824316893,2.37215444583562,-38.488080724557,14.1841234436248,0.521533831589716,0.353631019349354,1.46300127250514
"Garcinia verrucosa",91,-2.65389542154511,0.642542699752071,-1.0219725305271,0.525504985623197,0.67403163510551,-0.971703906346425,-1.47908783748849,-0.0871869243451406,0.37763055210569,-0.250645371584455
"Polyscias fraxinifolia",92,-26.368951545213,4.78086631570507,3.17326876255672,7.31641601578372,1.36941058492899,-13.8828131598874,-13.6028906042868,3.65761485622869,0.535500025833402,0.116512239250202
"Terminalia tetrandra",93,-8.82873179417075,9.9108459812587,3.35632504468603,3.58430330787583,1.97608453035355,-14.7808985838802,0.953507527977117,0.263341489337592,0.268283351974494,-0.708291167955686
"Zanthoxylum madagascariense",94,-40.0219614592696,1.50029677283541,26.242896172439,5.03424220601341,-0.652753041260546,4.42058545961047,-14.9603521017774,-2.09840077902184,-1.19381968456673,-1.11580379303848
"Polyalthia emarginata",95,-2.52962348996942,1.59579098340581,-0.833517449666578,0.303985018704847,-0.16762292136764,-2.32627150988582,-0.427831628204883,0.280047732907182,0.276232831433591,-0.0686271880759507
"Eugenia hazompasika",96,-3.04025331586277,1.20610787296101,-0.200692535838433,0.16809919362861,1.02432156726183,-0.350186368053957,-3.57503703221882,0.816573616386964,0.293884621857912,-0.290199924368749
"Elaeocarpus sericeus",97,-41.1880273809532,-0.495980165141274,-1.47158037595896,8.34695279162803,13.3931674900219,-1.37654241098202,-43.6287715761231,2.04371228847794,0.57928363049238,0.728851367933401
"Protorhus sericea",98,-39.4291992589006,66.9675452622705,22.8860026011325,31.6602540546924,27.4495486916665,-101.699725174186,38.6613898770534,-8.70816112677878,4.35001596452049,1.9229194176362
"Ludia ludiaefolia",99,-26.8920838807814,34.3069411324429,8.23041556852283,14.5555577164361,-6.32759173722093,-59.8448966280623,7.23291077388338,14.9282106080143,2.02359975523309,0.225693654554
"Nuxia capitata",100,-4.96162621998023,0.0230297057337965,-0.256563192551324,2.31480301788861,1.76787897573327,-0.504641583557535,-1.51245507586297,-0.137019648283058,0.713042068153118,0.46138995675172
"Pandanus vandamii",101,-30.6700628069916,17.8723486704889,9.54046743648901,22.5368720381063,22.6904403544415,-16.0401973063461,-34.224431698309,21.6615551447756,4.9800556789896,-1.86802351699732
"Dialium madagascariense",102,-4.92665789056849,3.84697485869028,0.227687450852592,1.24376492977473,1.53847716430676,-2.67893387064119,-3.30520560327817,0.500499080993104,0.509702959449466,-1.12176442085298
"Psychotria obtusifolia",103,-36.5495907364358,53.8664542568711,18.7237694419603,37.002696269427,13.7175010950651,-69.0454954187164,-6.6637490016103,30.1720028701336,3.89189288791149,-1.33097203868779
"Asteropeia amblyocarpa",104,-23.658375737808,53.3818042891326,12.9370475808507,7.92638258942972,2.89351871967499,-65.0761315869159,7.3263542394456,0.854431053356634,0.0983680130625183,-1.30487971509656
"Micronychia tsiramiramy",105,-2.4288803004045,1.2406237397014,-0.334814119631899,0.487203960860532,0.646047113356172,-1.45618603538563,-1.7003295298979,0.673293687895336,-0.0212380488645383,-0.133412546229126
"Dalbergia chapelieri",106,-14.8173136663732,16.2458262541728,4.27555249633471,1.0763150015215,-0.108796557696524,-30.1781835009029,4.43170912110994,-0.538886543086445,-0.453108148656035,1.01847364357515
"Symphonia pauciflora",107,-29.0948607157194,-3.73228174599818,14.894954556798,19.1067963961379,5.43767500602564,5.40535631138751,-18.9741842346672,17.9199814011374,-0.800749429604504,-4.38742715900016
"Sarcolaena oblongifolia",108,-2.99251178433779,1.28578284204967,-0.28687772088155,-1.11955782207164,-0.574287868531291,-1.26508173809493,-1.38115425191627,-0.116756633443338,0.224904234238464,0.0678057503031681
"Annona muricata",109,-40.6316484188186,26.9927761069936,13.4740858305608,-2.65966587677363,19.4274588428781,-50.9783692548339,28.2077879091893,-36.2812423283326,5.96617688294086,-1.99791867580076
"Calliandra affkony",110,-3.55615485491517,1.30524649096568,-1.07707722626416,0.465284323833339,1.15983774262217,-1.25135617878045,-1.88882698677453,-0.5029469226113,0.399497741710527,-0.326439927342815
"Cuphocarpus aculeatus",111,-34.033567017405,15.590547612166,5.68936874457571,23.5712540590695,-1.36632716902006,-65.016780382531,50.2609371858118,-2.21261016224789,6.64639381404283,0.938107498094486
"Areca madagascariensis",112,-32.5146239542602,32.4290600492061,8.83307633037827,6.68348804115908,21.0000912502714,-45.7885316105273,16.6364848519498,-21.8963719066496,9.07144156597493,0.456026645325254
"Eugenia vacciniifolia",113,-30.5877986080602,6.06735313133751,-1.5879255675319,-25.7234661727494,4.02430907274681,-2.96489845469068,-16.141968285746,-24.8694245448706,4.25767555045418,-5.51565774551233
"Myrica spathulata",114,-35.2028381442308,39.0730758984966,11.519807504702,-10.275547454895,17.200339369727,-42.6389859293158,-8.51459839162843,-21.6378864319116,4.91124864982952,-4.02909587170452
"Manilkara thouvenotii",115,-34.4049342367813,41.5148082348609,5.50494610744611,7.59309768242942,17.9137844442447,-60.27808357759,7.28356685250528,-13.1003520635131,6.45808890202723,-1.77243666870316
"Euphorbia tetraptera",116,-3.01594410180141,2.67994154389391,0.109391502866713,-1.06861249908702,0.180551312575325,-2.50585675801322,0.541233243386717,-0.826570233977608,0.0581551839942107,0.195995504789739
"Homalium albiflorum",117,-25.3993032195549,17.8669947374395,5.20175967063544,-11.4529003911029,13.900885726118,-10.7129588950904,-9.66655223359198,-23.1659581744218,5.39374392774949,-1.91663992185673
"Blotia oblongifolia",118,-3.52574365168003,0.503886758328836,-0.559516720013061,0.232787563255328,1.22376118663441,-0.0532596433315342,-2.24867244596265,-0.860774109112353,0.437701948416594,-0.322604893777694
"Carissa edulis",119,-13.7560062394387,5.73767729873115,0.763183112101466,13.1574995474881,4.79130861952861,-11.7051801026457,1.80535821741146,6.0313883433535,4.15419665612495,0.0406312935249683
"Ficus polyphlebia",120,-5.9665135624623,6.77981579836688,0.842191658276477,1.55411807393655,0.666340285098979,-11.4608493068702,2.21566858083688,-0.130819998300564,0.316274313790044,0.960465152806412
"Physena madagascariensis",121,-34.8879016657943,-35.4358488245826,18.8393410683346,4.63991310530029,5.5088031972438,54.3533875900503,-19.5854981487637,-6.92508619347787,6.5713390887542,-3.2292567562777
"Psorospermum androsaemifolium",122,-4.0573268896613,0.771006180403883,-0.11947538245304,-0.037212912486401,2.20002838104438,-0.422212150927128,-3.9153155925447,-0.795923423733765,-0.409399307529964,0.26330977080097
"Polysphaeria congesta",123,-21.0870501973924,9.39954721445835,1.63132841050016,10.1900076368686,-3.33442142762545,-18.2530862012494,-9.84455533621124,14.1803638158721,2.41205042139333,1.94242408491384
"Potameia velutina",124,-30.5413311332324,-7.33794331786385,5.68044793913867,10.2555309934158,23.7951135299587,9.24044416918693,-25.4836983966436,-2.64111498110287,4.21525484260657,-0.571077711964179
"Tabernaemontana retusa",125,-7.47706650369899,2.95270401537977,-0.863408017949374,2.13852091586819,3.97366171284017,-2.36260146189205,-8.09191634439184,1.48014013208777,0.465159970124804,0.717795857989148
"Ocotea macrocarpa",126,-40.7249049784384,41.6093075357277,14.3378340049195,13.3761695301058,30.8417627171796,-59.5026052504617,13.4633002811184,-22.9735795374008,5.41562682108241,-5.97384922762135
"Cryptocarya alseodaphnifolia",127,-16.6501991590599,8.60117325506225,5.72033053252763,1.10346369924209,8.54987357688688,-16.0694938102193,3.77702722686767,-6.67149873450998,1.12181691411295,3.01243358516047
"Neotina isoneura",128,-19.3857138291379,-0.0536342249020992,6.01217019193148,11.3710090018974,8.60836288806733,-7.63737650206965,-7.58255239333868,3.94643631846812,0.387557248647912,0.34466664453364
"Dombeya condensata",129,-13.7933131438714,4.56065980051011,-2.31700284180436,2.72923295335372,2.94058121808385,-8.40948375121309,-11.7284661535194,2.1256012858806,0.129792070842675,0.0536019597145659
"Dalbergia perrieri",130,-1.84971199727327,0.595076567988365,-0.606275761862135,-0.92032932060348,0.883112890996747,0.245347887517558,-0.89142967358481,-1.26737535953906,-0.303455858789827,0.390031736497809
"Ravenea glauca",131,-28.7432420746258,-6.10990688344995,21.9775314821611,32.8762765675986,12.1982306765384,-13.0550260484334,20.8004231927397,10.0377721769347,2.86545176684108,-2.65127714088168
"Mammea orthoclada",132,-31.8321373168677,16.7562832765449,12.7741309150576,12.2709859204107,5.64266287377253,-49.9811412930311,18.3401827932324,-2.51137593555069,-0.615972957186722,-1.20957838769388
"Ficus pyrifolia",133,-26.1093618424096,11.2350953124474,4.86383775622159,19.5422713442045,-0.666858789998048,-47.8907428878661,31.5292587026736,1.81286619103346,2.42193435237325,-1.65342287864826
"Ravensara ovalifolia",134,-28.1575358052075,-18.7145174495342,17.5070770488737,29.6351938522804,-1.20187670928462,9.55790467397729,13.3167130705203,13.4820151624145,4.9497764991135,-2.78102385777216
"Carallia madagascariensis",135,-38.9257070967214,-5.53512513008131,12.3055746655382,50.445440098723,24.1443409153685,-18.3615588861682,5.67721546573598,21.0045516860004,5.52058306051157,-0.568765476668599
"Rothmannia talangninia",136,-2.83833222458272,0.682381241330055,-0.426236080995083,1.36216810564613,0.488628578002721,-1.00608462343221,-1.08265777788213,1.20414580356964,0.348437617990854,-0.350398313897387
"Ravensara anisata",137,-35.4982234559975,20.5832008183884,20.7208381881562,21.5554870912767,15.1657045995209,-45.4726367531076,7.22355552127334,6.31698152606013,0.198219556610555,-2.34422078595943
"Olax glabriflora",138,-4.95610832728775,-0.537747048803935,0.741576399448299,0.665578889255972,3.33750286180783,2.39254220197513,-5.09973240124383,0.824239088103872,1.25834035333612,-0.258022112530876
"Mussaenda punctata",139,-39.0907774666776,7.80547612740313,23.2316122416356,29.3739964576072,41.3352190837275,-18.5417891408351,-17.4258157956568,11.2285380269672,1.91951016356957,2.75258372869056
"Anisophyllea fallax",140,-4.88027545314873,1.031758747773,-0.520910320368729,2.20906873251184,1.04562523034654,-1.40159939109976,-2.37643397719844,1.14527007118795,0.424500550624775,-0.2992811934681
"Prunus africana",141,-6.53928159809097,2.88217425901173,-0.806453353957314,1.05633909513307,1.87945796305265,-3.23185473909865,-5.90593463519598,0.564284575703147,0.257829150114712,-0.289745820657599
"Rheedia aphanophlebia",142,-47.2849767472985,43.4665739720701,38.2651030623123,70.6806346136321,41.9097937359505,-84.5069133951094,26.8709508891752,33.1368010530095,3.20890663204799,-3.59607563613256
"Potameia obovata",143,-26.2808362386376,10.8806018473206,-0.0292229947547506,9.19292674594672,12.1366552856654,-16.2525728204088,-21.2054666853915,3.81381589040442,2.15039824200101,1.33400556311139
"Treculia madagascariensis",144,-9.17696502589222,-3.76488823936252,0.131730855915573,-0.0209966279936152,-1.08490726518372,3.0611148044515,-2.12023278432513,-2.17264618466584,0.63492877549041,0.335902262700241
"Cassine aethiopica",145,-26.3421008273759,-4.95244553570494,1.10734112759247,12.862461099921,20.0241367524592,10.3237044036172,-31.1132786866084,9.14519102253647,2.59974664962411,5.04940322399086
"Phyllanthus seyrigii",146,-4.96733605222052,1.75529455263599,-1.29891850933948,-3.16232861311617,2.61159468149578,-0.369191448920072,-3.76868692159365,-3.98136449416196,-0.774068241207528,0.34841928657124
"Vitex beraviensis",147,-5.25548048637062,6.11591966594319,-0.908123798051245,-3.51463334463563,1.95050875566693,-2.90331575691135,-3.43526120385179,-2.69055194770042,-0.713660672397925,0.552478013946388
"Vitex chrysomallum",148,-9.02693691408295,-0.733476548251347,-4.44239010208312,-8.5589347672863,4.03150949872991,5.50105729624701,-13.9028539161099,-2.36442509044854,1.26660671494396,-1.68981546418971
"Dalbergia trichocarpa",149,-11.7504121882233,17.688773311819,0.349439337731118,1.75478916353648,1.91830049944921,-11.5493424950001,0.466046896096588,0.783990708654803,-0.307196640510376,-0.949403683615812
"Bridelia pervilleana",150,-3.02889562787589,-0.742358658065038,-1.26207049626445,-0.56845475673257,0.316185561645064,0.685562364000112,-0.91420862956922,0.0617968144452199,-0.0698792406751695,-0.0089524839730494
"Diospyros mapingo",151,-20.2207464244475,9.28146104524158,-6.37242169516151,-1.63003504231252,4.61629005690458,-3.49548655754721,-5.2763068033592,-3.25778511048737,-0.728078599144024,-0.160482475111725
"Chrysalidocarpus madagascariensis",152,-6.80072659286007,-1.16081422504549,-1.64309034098458,2.48611006709637,3.35312684486444,0.689108598922057,-2.60757639079984,0.0450103708270656,-0.178859507373177,0.375604138621051
"Strychnos madagascariensis",153,-2.31444894585629,0.00782260111017558,-0.364780672050208,-1.42459313405354,0.413671085970482,1.2721314829167,-1.24860213468891,-0.87975577483014,0.0120085488842831,0.243622525247059
"Croton louvelii",154,-43.2509086777069,20.0780628382456,-18.8278429757912,3.05818956434919,-3.17651112597912,-39.3090413633249,35.1269519881264,-18.1000706696595,3.09009110362493,1.44782230128116
"Macphersonia cauliflora",155,-5.46492141422296,0.707042496143462,-1.55410322791364,-0.423603497423516,2.20351011006382,1.01866693583824,-7.44691188786662,-0.309688833987465,-0.0304422407976687,-0.531538204473045
"Cordyla madagascariensis",156,-33.4933505349063,21.5470229251921,-10.2312373374964,-40.9614479240134,5.56538935417705,3.90930754457929,-30.4869309335908,-10.7032446173953,4.64792488906783,-0.257984056129436
"Grangeria madagascariensis",157,-17.4255664916401,5.56843705253936,-4.59376481739266,4.38227157389111,5.57156408663137,-7.41766034568203,-1.41038689187993,5.14069314698408,0.779073431445418,1.27607770739083
"Treculia perrieri",158,-42.4563758783784,38.4224703262404,-14.7914166757084,10.147526765328,-1.97885437004042,-66.6414612678348,64.5420568461062,-35.9956389973534,7.28872729440631,-6.07892750488742
"Xylopia bemarivensis",159,-5.50697641627673,2.04420266735646,-1.5361987431318,-1.43270233718905,1.38581584971482,-0.047750873107989,-5.70411540385064,2.0341408296417,1.09841070682163,-1.50796543716897
"Doratoxylon apetalum",160,-40.1317046807099,67.5165873954383,-5.76339087881889,0.394662164247565,-0.205561726458099,-55.5244695942374,21.8847036167305,-16.9806074688773,-0.709014113924429,-1.15352327424578
"Sorindeia madagascariensis",161,-17.3734546456139,4.31384907785557,-2.28711862042906,-1.65302905506635,16.1776173608806,4.15058028741915,-34.2031440460294,5.49401089010749,2.32902155062061,0.534967609647018
"Hirtella tamenaka",162,-3.32993648274061,5.95179360128771,0.235140161518324,0.307444036674404,-0.00330297991663182,-5.68004632182424,-0.460478813948545,0.174152950066556,0.362284329193739,0.0826495338374902
"Phyllarthron bernierianum",163,-3.13057294117401,2.21875410921245,-0.884476078937506,-0.40913179426911,0.604921691099054,-3.23497971661907,0.859442930729884,-1.64540099302806,-0.280593260025654,0.488234960000999
"Homalium parkeri",164,-18.8807783177086,4.90645515422681,-6.36253705890123,-3.96674323423948,10.9556276235826,2.48233875960604,-26.8303967276064,-0.249954392625615,3.73756282241514,-0.626284510861537
"Flacourtia indica",165,-30.4095975416342,20.129359640784,-6.07356043121596,-6.82159533301362,14.7921875199744,-8.44547049146984,-37.2715544060204,6.72542760746583,-2.49277688151997,3.69339828869213
"Tristellateia greveana",166,-43.9403640988577,57.1941543893226,-5.15732912976206,-9.15987006004478,7.84588128034185,-73.0422421654786,-29.038655096637,-0.803339639158917,1.20584977327617,-0.324193108848748
"Commiphora coleopsis",167,-34.2038170590778,-13.3131958075526,-8.82783915962637,-18.7619300293266,7.51226855481307,42.533758863411,-44.5215610842276,-1.69776679259645,-1.93898699747794,-6.17261081511216
"Adansonia digitata",168,-19.0910393269193,29.8572233823579,-1.33515110113983,-10.6019889023891,3.05387926288464,-11.0044497593152,-12.4078747425596,-5.17252516616795,2.01325850901604,1.88399166114954
