"intercept","temp","prec","sais_temp","sais_prec","pet","cwd","ndm"
1,1.16130572402811,-2.31213156894976,0.982982079810009,0.541342479835639,1.07920205919958,0.281380444412218,0.194357941418159
1,-0.500104339493645,-0.901949146152812,0.137411614500418,-0.492254644799695,-0.694051461323162,-0.702111771068777,-0.0794934919871643
1,1.16130572402811,-2.3162549093673,0.981155793707829,0.541342479835639,1.10427837161101,0.302242400498178,0.194357941418159
1,-1.29758116998409,-0.891640795108975,0.0716653148219182,0.498275932975833,-1.14900741507344,-0.442827459714696,-0.0794934919871643
1,-1.19789656617278,-0.943182550328161,0.0789704592306404,0.541342479835639,-1.10243712059506,-0.418985224187884,-0.0794934919871643
1,-1.4969503776067,-0.926689188658022,0.064360170413196,0.455209386116028,-1.2385656736857,-0.481571092445766,-0.0794934919871643
1,-1.46372217633626,-0.910195826987882,0.064360170413196,0.498275932975833,-1.21707169161876,-0.463689415800657,-0.0794934919871643
1,-1.33080937125452,-0.930812529075557,0.0734916009240987,0.498275932975833,-1.15617207576242,-0.439847180273845,-0.0794934919871643
1,-0.33396333314147,-1.68332215527568,0.265251641653056,0.842808307854278,-0.593746211677431,-0.0881742062533681,0.194357941418159
1,-0.765929949657125,-1.51838853857429,0.137411614500418,0.885874854714083,-0.86958564820319,-0.180562868919765,0.194357941418159
1,-0.267506930600599,-1.64208875110033,0.268904213857417,0.842808307854278,-0.561505238577018,-0.0732728090491106,0.194357941418159
1,-0.998527358550171,-1.44416841105866,0.0917544619459042,0.842808307854278,-1.01287886198281,-0.243148737177646,0.194357941418159
1,-0.73270174838669,-1.51220352794798,0.141064186704779,0.842808307854278,-0.86958564820319,-0.186523427801468,0.194357941418159
1,-0.699473547116255,-1.48334014502524,0.148369331113501,0.842808307854278,-0.848091666136248,-0.180562868919765,0.194357941418159
1,1.02839291894637,-2.10596454807302,0.787569466876691,0.713608667274861,0.871426899219133,0.343966312670099,0.194357941418159
1,1.09484932148724,-2.12658125016069,0.81861633061376,0.713608667274861,0.978896809553845,0.36482826875606,0.194357941418159
1,1.09484932148724,-2.08947118640288,0.814963758409399,0.713608667274861,1.00039079162079,0.376749386519466,0.194357941418159
1,-2.02860159793366,-0.671042082770855,0.0716653148219182,0.282943198676805,-1.42126452125471,-0.633565343929192,-0.0794934919871643
1,-1.53017857887713,-0.617438657342901,0.0680127426175571,0.326009745536611,-1.24214800403019,-0.55011751958535,-0.0794934919871643
1,-1.89568879285192,-0.652487050891948,0.0734916009240987,0.282943198676805,-1.37827655712082,-0.615683667284083,-0.0794934919871643
1,-1.76277598777018,-0.65867206151825,0.0698390287197377,0.282943198676805,-1.32812393229796,-0.585880872875568,-0.0794934919871643
1,-1.33080937125452,-0.468998402311643,0.0899281758437236,0.282943198676805,-1.14542508472895,-0.55011751958535,-0.0794934919871643
1,-1.79600418904061,-0.588575274420156,0.0807967453328209,0.239876651817,-1.34245325367592,-0.627604785047489,-0.0794934919871643
1,-1.23112476744322,-0.425703327927526,0.0935807480480847,0.282943198676805,-1.10960178128405,-0.541176681262796,-0.0794934919871643
1,-1.43049397506583,-0.47930675335548,0.0935807480480847,0.282943198676805,-1.19199537920732,-0.573959755112162,-0.0794934919871643
1,-1.69631958522931,-0.491676774608085,0.0954070341502653,0.153743558097389,-1.29946528954204,-0.645486461692598,-0.0794934919871643
1,-1.56340678014757,-0.450443370432736,0.100885892456807,0.153743558097389,-1.24931266471917,-0.636545623370044,-0.0794934919871643
1,-1.79600418904061,-0.514355146904527,0.0990596063546263,0.153743558097389,-1.34603558402041,-0.672308976660262,-0.0794934919871643
1,-1.4969503776067,-0.462813391685341,0.108191036865529,0.153743558097389,-1.22781868265223,-0.630585064488341,-0.0794934919871643
1,-1.06498376109104,-1.09368447556819,-0.0141701319805673,0.842808307854278,-1.03437284404975,-0.255069854941052,0.194357941418159
1,-1.4969503776067,-1.02358768847009,-0.00138612926530354,0.756675214134666,-1.23498334334121,-0.377261312015963,-0.0794934919871643
1,-1.16466836490235,-1.06688276285421,-0.0123438458783868,0.842808307854278,-1.09169012956159,-0.287852928790419,0.194357941418159
1,-1.16466836490235,-1.06688276285421,-0.0214752763892895,0.842808307854278,-1.0881077992171,-0.281892369908716,0.194357941418159
1,-2.02860159793366,-0.51229347669576,0.108191036865529,0.0676104643777775,-1.42126452125471,-0.719993447713886,-0.0794934919871643
1,-2.09505800047453,-0.5287868383659,0.106364750763349,0.110677011237583,-1.44275850332165,-0.719993447713886,-0.0794934919871643
1,-2.09505800047453,-0.52054015753083,0.106364750763349,0.0676104643777775,-1.43917617297716,-0.725954006595589,-0.0794934919871643
1,-2.12828620174496,-0.526725168157132,0.106364750763349,0.0676104643777775,-1.4606701550441,-0.731914565477292,-0.0794934919871643
1,-2.12828620174496,-0.800927305923206,0.0351395927783073,0.498275932975833,-1.4606701550441,-0.559058357907905,-0.0794934919871643
1,-1.86246059158148,-0.784433944253066,0.0278344483695852,0.541342479835639,-1.37111189643184,-0.514354166295132,-0.0794934919871643
1,-1.89568879285192,-0.811235656967043,0.0223555900630435,0.541342479835639,-1.37827655712082,-0.511373886854281,-0.0794934919871643
1,-1.66309138395887,-0.734953859242647,0.0150504456543214,0.541342479835639,-1.29946528954204,-0.478590813004914,-0.0794934919871643
1,-2.2611990068267,-0.468998402311643,0.164805906033126,-0.190788816781056,-1.5000757888335,-0.869007419756461,-0.0794934919871643
1,-1.79600418904061,-0.343236519576827,0.188547625361473,-0.190788816781056,-1.33887092333143,-0.839204625347946,-0.0794934919871643
1,-2.09505800047453,-0.446320030015201,0.168458478237487,-0.190788816781056,-1.44634083366614,-0.854106022552203,-0.0794934919871643
1,-2.36088361063801,-0.464875061894108,0.168458478237487,-0.190788816781056,-1.52873443158942,-0.883908816960718,-0.0794934919871643
1,-0.034909521707554,-0.277263072896268,0.873404913679177,-1.09518630083697,-0.328653766185143,-0.961396082422857,-1.17489922560846
1,0.330600692267232,-0.724645508198809,0.904451777416246,-1.78425105059386,0.00450295585246195,-0.979277759067966,-1.44875065901378
1,-0.566560742034515,-0.244276349555989,0.626856289884803,-0.965986660257556,-0.737039425457046,-0.96735664130456,-0.901047792203134
1,-0.46687613822321,-0.207166285798174,0.663382011928414,-0.965986660257556,-0.672557479256219,-0.964376361863709,-0.901047792203134
1,0.297372490996797,-0.633932019013041,0.913583207927149,-1.74118450373406,-0.0241556869034611,-0.985238317949669,-1.44875065901378
1,0.0315468808333161,-0.547341870244807,0.853315766555191,-1.69811795687425,-0.260589489639826,-0.991198876831372,-1.44875065901378
1,-0.765929949657125,-0.200981275171872,0.55015227359322,-0.879853566537945,-0.858838657169719,-0.964376361863709,-0.901047792203134
1,-0.034909521707554,-0.485491763981783,0.844184336044288,-1.65505141001444,-0.339400757218614,-0.997159435713075,-1.44875065901378
1,0.197687887185491,-0.508170136278225,0.937324927255496,-1.56891831629483,-0.124460936549192,-0.985238317949669,-1.44875065901378
1,0.264144289726362,-0.448381700223968,1.00124494083181,-1.43971867571542,-0.042067338625913,-0.976297479627115,-1.44875065901378
1,0.596426302430712,-0.772063923000461,1.05238095169287,-1.74118450373406,0.348406668923538,-0.940534126336897,-1.17489922560846
1,0.363828893537667,-0.656610391309483,0.999418654729634,-1.61198486315464,0.0439085896418561,-0.973317200186263,-1.44875065901378
1,0.230916088455926,-0.388593264169712,1.00124494083181,-1.39665212885561,-0.0778906420708167,-0.979277759067966,-1.44875065901378
1,0.0980032833741862,-0.378284913125874,0.962892932686023,-1.35358558199581,-0.214019195161451,-0.985238317949669,-1.44875065901378
1,-0.034909521707554,-0.302003115401478,0.91906206623369,-1.310519035136,-0.339400757218614,-0.988218597390521,-1.44875065901378
1,-1.13144016363191,-0.147377849743917,0.424138532542763,-0.5353211916595,-1.05944915646118,-0.922652449691788,-0.627196358797811
1,-0.633017144575385,-0.11232945619487,0.617724859373901,-0.621454285379112,-0.76928039855746,-0.916691890810085,-0.627196358797811
1,-0.998527358550171,-0.124699477447475,0.48257968781254,-0.578387738519306,-0.980637888882392,-0.925632729132639,-0.627196358797811
1,-0.998527358550171,-0.106144445568568,0.48257968781254,-0.5353211916595,-0.977055558537901,-0.919672170250936,-0.627196358797811
1,-0.59978894330495,-0.132946158282545,0.760175175343983,-0.965986660257556,-0.751368746835008,-0.991198876831372,-1.17489922560846
1,-0.59978894330495,-0.102021105151033,0.771132891957066,-0.965986660257556,-0.740621755801537,-0.991198876831372,-1.17489922560846
1,-0.500104339493645,-0.132946158282545,0.833226619431205,-1.05211975397717,-0.686886800634181,-0.991198876831372,-1.44875065901378
1,-0.66624534584582,-0.12057613702994,0.732780883811275,-0.965986660257556,-0.794356710968892,-0.991198876831372,-1.17489922560846
1,-0.832386352197996,-0.062849371184451,0.619551145476081,-0.664520832238917,-0.883914969581152,-0.952455244100303,-0.901047792203134
1,-0.865614553468431,-0.0731577222282884,0.588504281739012,-0.621454285379112,-0.912573612337075,-0.943514405777748,-0.901047792203134
1,-0.765929949657125,-0.0484176797230787,0.65059800921315,-0.664520832238917,-0.855256326825229,-0.952455244100303,-0.901047792203134
1,-0.832386352197996,-0.0607877009756835,0.619551145476081,-0.664520832238917,-0.891079630270132,-0.952455244100303,-0.901047792203134
1,1.56004413927333,-1.81114570821927,0.225073347405084,1.70413924505039,1.96045532394421,1.39004439640898,0.468209374823482
1,-0.367191534411905,-0.16180954120529,1.25692499513709,-1.48278522257522,-0.600910872366412,-1.00013971515393,-1.44875065901378
1,1.56004413927333,-1.79465234654913,0.223247061302903,1.70413924505039,1.96761998463319,1.39302467584983,0.468209374823482
1,1.49358773673246,-1.76785063383515,0.226899633507264,1.70413924505039,1.82432677085357,1.32745852815109,0.468209374823482
1,1.56004413927333,-1.77815898487899,0.225073347405084,1.70413924505039,1.93896134187727,1.37812327864557,0.468209374823482
1,-0.267506930600599,-0.209227956006941,1.36467587516574,-1.56891831629483,-0.511352613754152,-1.00013971515393,-1.44875065901378
1,-0.101365924248424,-0.190672924128034,1.5655673464056,-1.65505141001444,-0.371641730319028,-0.994179156272224,-1.44875065901378
1,-0.167822326789294,-0.236029668720919,1.46329532468349,-1.61198486315464,-0.436123676519855,-0.994179156272224,-1.44875065901378
1,1.49358773673246,-1.62353371922143,0.254293925039973,1.66107269819058,1.82432677085357,1.29467545430173,0.468209374823482
1,1.52681593800289,-1.56580695337594,0.257946497244334,1.66107269819058,1.87447939567644,1.30957685150598,0.468209374823482
1,1.49358773673246,-1.59467033629868,0.256120211142153,1.66107269819058,1.83507376188704,1.30361629262428,0.468209374823482
1,1.49358773673246,-1.76785063383515,0.225073347405084,1.70413924505039,1.82432677085357,1.32745852815109,0.468209374823482
1,-0.0681377229779891,-0.229844658094616,1.56374106030342,-1.65505141001444,-0.360894739285557,-0.994179156272224,-1.44875065901378
1,0.131231484644621,-0.266954721852431,1.77924282036073,-1.61198486315464,-0.181778222061038,-0.979277759067966,-1.44875065901378
1,0.0980032833741862,-0.248399689973523,1.73541195390839,-1.56891831629483,-0.214019195161451,-0.982258038508818,-1.44875065901378
1,0.197687887185491,-0.30818812602778,1.91621427802427,-1.69811795687425,-0.102966954482249,-0.976297479627115,-1.44875065901378
1,0.0980032833741862,-0.225721317677081,1.76463253154328,-1.61198486315464,-0.19968987378349,-0.979277759067966,-1.44875065901378
1,-0.201050528059729,-0.409209966257386,1.46512161078567,-1.95651723803308,-0.457617658586797,-1.01206083291733,-1.44875065901378
1,0.0647750821037512,-0.198919604963104,1.73358566780621,-1.61198486315464,-0.217601525505941,-0.985238317949669,-1.44875065901378
1,-0.0681377229779891,-0.477245083146713,1.57287249081432,-1.99958378489289,-0.353730078596576,-1.00908055347648,-1.44875065901378
1,-0.167822326789294,-0.429826668345061,1.47790561350094,-1.99958378489289,-0.454035328242306,-1.01504111235818,-1.44875065901378
1,-0.234278729330164,-0.398901615213549,1.45964275247913,-1.95651723803308,-0.48985863168721,-1.01504111235818,-1.44875065901378
1,-0.566560742034515,-0.240153009138454,1.24779356462619,-1.74118450373406,-0.726292434423575,-1.01802139179904,-1.44875065901378
1,-0.234278729330164,-0.29994144519271,1.51991019385109,-1.87038414431347,-0.48627630134272,-1.01206083291733,-1.44875065901378
1,-0.201050528059729,-0.337051508950525,1.55460962979252,-1.87038414431347,-0.464782319275778,-1.01206083291733,-1.44875065901378
1,-0.034909521707554,-0.425703327927526,1.73175938170403,-1.95651723803308,-0.314324444807182,-1.00610027403563,-1.44875065901378
1,-0.40041973568234,-0.0257393074266365,0.804006041796316,-0.664520832238917,-0.615240193744373,-0.922652449691788,-0.901047792203134
1,-0.40041973568234,-0.0257393074266365,0.794874611285413,-0.621454285379112,-0.611657863399883,-0.913711611369233,-0.901047792203134
1,-0.500104339493645,-0.062849371184451,0.769306605854886,-0.621454285379112,-0.6797221399452,-0.928613008573491,-0.901047792203134
1,-0.46687613822321,-0.0195542968003341,0.763827747548344,-0.621454285379112,-0.668975148911729,-0.916691890810085,-0.901047792203134
1,0.0315468808333161,-0.456628381059038,1.7628062454411,-2.04265033175269,-0.282083471706768,-1.01206083291733,-1.44875065901378
1,-0.53333254076408,-0.0360476584704739,0.730954597709094,-0.621454285379112,-0.704798452356633,-0.916691890810085,-0.901047792203134
1,-0.134594125518859,-0.427764998136294,1.66236050982117,-1.99958378489289,-0.403882703419441,-1.01504111235818,-1.44875065901378
1,-0.134594125518859,-0.433950008762596,1.64592393490155,-1.99958378489289,-0.403882703419441,-1.01504111235818,-1.44875065901378
1,-0.201050528059729,-0.425703327927526,1.59296163793831,-1.99958378489289,-0.464782319275778,-1.02100167123989,-1.44875065901378
1,-0.433647936952775,-0.285509753731338,1.42859588874206,-1.82731759745367,-0.647481166844787,-1.02100167123989,-1.44875065901378
1,1.52681593800289,-1.74723393174748,0.166632192135306,1.70413924505039,1.88164405636542,1.36918244032301,0.468209374823482
1,-0.66624534584582,-0.182426243292964,1.23866213411529,-1.69811795687425,-0.801521371657873,-1.02100167123989,-1.44875065901378
1,-0.367191534411905,-0.277263072896268,1.50712619113583,-1.87038414431347,-0.590163881332941,-1.01802139179904,-1.44875065901378
1,-0.53333254076408,-0.240153009138454,1.3591970168592,-1.78425105059386,-0.708380782701123,-1.02100167123989,-1.44875065901378
1,1.46035953546202,-1.77403564446145,0.168458478237487,1.70413924505039,1.73118618189682,1.29765573374258,0.468209374823482
1,1.49358773673246,-1.75960395300008,0.166632192135306,1.70413924505039,1.78133880671969,1.32447824871024,0.468209374823482
1,-0.46687613822321,-0.231906328303384,1.4249433165377,-1.82731759745367,-0.658228157878258,-1.02100167123989,-1.44875065901378
1,-0.699473547116255,-0.027800977635404,0.436922535258027,-0.104655723061445,-0.805103702002363,-0.764697639326658,-0.353344925392487
1,-0.167822326789294,-0.415394976883689,1.70253880406914,-1.99958378489289,-0.428959015830874,-1.02100167123989,-1.44875065901378
1,-0.898842754738866,0.0299257882100852,0.541020843082318,-0.449188097939889,-0.919738273026055,-0.904770773046679,-0.627196358797811
1,-0.73270174838669,-0.0339859882617064,0.422312246440583,-0.104655723061445,-0.823015353724815,-0.758737080444955,-0.353344925392487
1,-0.765929949657125,-0.00924594575649672,0.422312246440583,-0.14772226992125,-0.858838657169719,-0.782579315971767,-0.627196358797811
1,-0.73270174838669,-0.0442943393055437,0.418659674236221,-0.104655723061445,-0.837344675102777,-0.764697639326658,-0.353344925392487
1,-0.0681377229779891,-0.421579987509991,1.77376396205418,-2.04265033175269,-0.371641730319028,-1.01504111235818,-1.44875065901378
1,-0.201050528059729,-0.407148296048619,1.65505536541245,-1.99958378489289,-0.475529310309249,-1.01802139179904,-1.44875065901378
1,-0.799158150927561,-0.0566643605581486,0.559283704104123,-0.449188097939889,-0.873167978547681,-0.892849655283273,-0.627196358797811
1,-0.865614553468431,0.0402341392539226,0.54832598749104,-0.492254644799695,-0.916155942681565,-0.90775105248753,-0.627196358797811
1,-0.799158150927561,-0.023677637217869,0.409528243725319,-0.104655723061445,-0.862420987514209,-0.76767791876751,-0.353344925392487
1,-0.134594125518859,-0.405086625839851,1.73175938170403,-1.99958378489289,-0.411047364108422,-1.02100167123989,-1.44875065901378
1,-0.865614553468431,-0.0257393074266365,0.535541984775776,-0.449188097939889,-0.912573612337075,-0.895829934724124,-0.627196358797811
1,1.52681593800289,-0.842160710098555,0.298124791492306,1.66107269819058,1.97120231497768,1.30361629262428,0.468209374823482
1,1.49358773673246,-0.796803965505671,0.292645933185764,1.70413924505039,1.83865609223154,1.24401070380725,0.468209374823482
1,1.49358773673246,-0.829790688845951,0.296298505390125,1.70413924505039,1.85656774395399,1.24997126268895,0.468209374823482
1,1.49358773673246,-0.809173986758276,0.294472219287944,1.70413924505039,1.87089706533195,1.25891210101151,0.468209374823482
1,1.46035953546202,-0.805050646340741,0.294472219287944,1.70413924505039,1.80283278878663,1.2350698654847,0.468209374823482
1,-0.59978894330495,-0.00306093513019431,0.676166014643678,-0.621454285379112,-0.747786416490517,-0.922652449691788,-0.901047792203134
1,-0.433647936952775,0.00518574570487558,0.743738600424358,-0.664520832238917,-0.625987184777845,-0.910731331928382,-0.901047792203134
1,-0.59978894330495,0.0319874584188527,0.677992300745859,-0.621454285379112,-0.754951077179498,-0.925632729132639,-0.901047792203134
1,-0.66624534584582,-0.00306093513019431,0.64877172311097,-0.621454285379112,-0.783609719935421,-0.922652449691788,-0.901047792203134
1,-0.59978894330495,-0.00718427554772925,0.676166014643678,-0.621454285379112,-0.737039425457046,-0.919672170250936,-0.901047792203134
1,1.49358773673246,-0.790618954879369,0.290819647083583,1.66107269819058,1.89239104739889,1.2469909832481,0.468209374823482
1,0.297372490996797,-0.576205253167551,2.1572840435121,-2.0857168786125,-0.0169910262144803,-1.01504111235818,-1.44875065901378
1,1.52681593800289,-0.800927305923206,0.290819647083583,1.66107269819058,1.93896134187727,1.26487265989321,0.468209374823482
1,1.52681593800289,-0.776187263417996,0.292645933185764,1.61800615133078,1.90672036877685,1.24401070380725,0.468209374823482
1,1.52681593800289,-0.788557284670601,0.287167074879222,1.66107269819058,1.90672036877685,1.25891210101151,0.468209374823482
1,0.430285296078537,-0.644240370056878,2.25407720692767,-2.12878342547231,0.126302187565135,-1.01206083291733,-1.44875065901378
1,0.197687887185491,-0.563835231914947,2.08058002722052,-2.0857168786125,-0.120878606204701,-1.01802139179904,-1.44875065901378
1,1.49358773673246,-0.815358997384578,0.288993360981403,1.66107269819058,1.89239104739889,1.25295154212981,0.468209374823482
1,0.197687887185491,-0.572081912750017,2.1006691743445,-2.0857168786125,-0.0958022937932686,-1.01802139179904,-1.44875065901378
1,-0.59978894330495,-0.0752193924370558,0.418659674236221,-0.190788816781056,-0.737039425457046,-0.770658198208361,-0.627196358797811
1,-0.46687613822321,-0.0669727116019859,0.422312246440583,-0.14772226992125,-0.668975148911729,-0.746815962681549,-0.627196358797811
1,-0.566560742034515,-0.0834660732721257,0.431443676951485,-0.190788816781056,-0.715545443390104,-0.76767791876751,-0.627196358797811
1,-0.500104339493645,-0.0257393074266365,0.431443676951485,-0.190788816781056,-0.6797221399452,-0.764697639326658,-0.627196358797811
